# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       8.847959237424e+08       9.654930225373e-16       5.238374142209e-04       1.689067549531e+12       1.415027862655e+04       1.599270321082e-05       1.252010886274e+13       3.024376136287e-04       1.686364792556e+24       1.725052628598e+18       9.256739933757e+18       3.829844971696e+23       1.276614990565e+23       3.449766788309e-08       7.835889153613e+23       2.852949186879e+24       2.852949186879e+24       9.509794016956e+23      -7.261644873170e+27       1.298666717867e-04       8.594989627051e-02 
       8.786454058530e+08       9.790572253091e-16       5.275042713038e-04       1.665666621760e+12       1.415027862288e+04       1.610465212988e-05       1.243307731769e+13       3.045546744779e-04       1.639961468486e+24       1.689327833227e+18       9.065038454942e+18       3.724459981364e+23       1.241486660455e+23       3.449766788309e-08       7.620270738560e+23       2.774445294845e+24       2.774445294845e+24       9.248115134928e+23      -7.012738733645e+27       1.299445337937e-04       8.589843484189e-02 
       8.725376423084e+08       9.928119913815e-16       5.311967979651e-04       1.642589898713e+12       1.415027861919e+04       1.621738469132e-05       1.234665075854e+13       3.066865547187e-04       1.594835014338e+24       1.654342876734e+18       8.877306997664e+18       3.621974846314e+23       1.207324948771e+23       3.449766788309e-08       7.410585447360e+23       2.698101575355e+24       2.698101575355e+24       8.993636812352e+23      -6.772364307242e+27       1.300223958363e-04       8.584703532248e-02 
       8.664723359086e+08       1.006759997975e-15       5.349151724658e-04       1.619832888744e+12       1.415027861547e+04       1.633090638064e-05       1.226082497986e+13       3.088333580863e-04       1.550950294768e+24       1.620082437504e+18       8.693463345181e+18       3.522309771875e+23       1.174103257292e+23       3.449766788309e-08       7.206670019564e+23       2.623858587457e+24       2.623858587457e+24       8.746160913038e+23      -6.540229153874e+27       1.301002579150e-04       8.579569760325e-02 
       8.604491915195e+08       1.020903959921e-15       5.386595748860e-04       1.597391162433e+12       1.415027861173e+04       1.644522272174e-05       1.217559580539e+13       3.109951890422e-04       1.508273141241e+24       1.586531511223e+18       8.513426983410e+18       3.425387159067e+23       1.141795719689e+23       3.449766788309e-08       7.008365687129e+23       2.551658525819e+24       2.551658525819e+24       8.505494752867e+23      -6.316050857374e+27       1.301781200299e-04       8.574442157544e-02 
       8.544679160587e+08       1.035246630192e-15       5.424301871244e-04       1.575260351727e+12       1.415027860796e+04       1.656033927718e-05       1.209095908794e+13       3.131721527789e-04       1.466770325432e+24       1.553675404309e+18       8.337119065667e+18       3.331131544186e+23       1.110377181395e+23       3.449766788309e-08       6.815518050795e+23       2.481445175724e+24       2.481445175724e+24       8.271450949766e+23      -6.099556681906e+27       1.302559821813e-04       8.569320713059e-02 
       8.485282184809e+08       1.049790800438e-15       5.462271947181e-04       1.553436149092e+12       1.415027860416e+04       1.667626164845e-05       1.200691070915e+13       3.153643552254e-04       1.426409533352e+24       1.521499727471e+18       8.164462378133e+18       3.239469540043e+23       1.079823180014e+23       3.449766788309e-08       6.627976959873e+23       2.413163869306e+24       2.413163869306e+24       8.043847277811e+23      -5.890483240155e+27       1.303338443696e-04       8.564205416048e-02 
       8.426298097641e+08       1.064539301527e-15       5.500507813849e-04       1.531914306669e+12       1.415027860034e+04       1.679299547628e-05       1.192344657926e+13       3.175719030523e-04       1.387159340189e+24       1.489990389417e+18       7.995381306043e+18       3.150329778832e+23       1.050109926277e+23       3.449766788309e-08       6.445596395334e+23       2.346761442977e+24       2.346761442977e+24       7.822506525351e+23      -5.688576172889e+27       1.304117065949e-04       8.559096255720e-02 
       8.367724028954e+08       1.079495004099e-15       5.539011326618e-04       1.510690635452e+12       1.415027859649e+04       1.691054644084e-05       1.184056263697e+13       3.197949036765e-04       1.348989185840e+24       1.459133590672e+18       7.829801800565e+18       3.063642856555e+23       1.021214285518e+23       3.449766788309e-08       6.268234356127e+23       2.282186196043e+24       2.282186196043e+24       7.607256357026e+23      -5.493589839505e+27       1.304895688577e-04       8.553993221309e-02 
       8.309557128570e+08       1.094660819124e-15       5.577784377238e-04       1.489761004472e+12       1.415027859261e+04       1.702892026210e-05       1.175825484920e+13       3.220334652672e-04       1.311869351117e+24       1.428915817544e+18       7.667651346375e+18       2.979341278991e+23       9.931137596636e+22       3.449766788309e-08       6.095752748608e+23       2.219387850444e+24       2.219387850444e+24       7.397929179591e+23      -5.305287019180e+27       1.305674311581e-04       8.548896302077e-02 
       8.251794566122e+08       1.110039698467e-15       5.616828821076e-04       1.469121339989e+12       1.415027858870e+04       1.714812270006e-05       1.167651921089e+13       3.242876967506e-04       1.275770934611e+24       1.399323836198e+18       7.508858929899e+18       2.897359409141e+23       9.657864697136e+22       3.449766788309e-08       5.928017279026e+23       2.158317511611e+24       2.158317511611e+24       7.194362011426e+23      -5.123438622272e+27       1.306452934964e-04       8.543805487314e-02 
       8.194433530922e+08       1.125634635463e-15       5.656146586261e-04       1.448767624704e+12       1.415027858477e+04       1.726815955503e-05       1.159535174484e+13       3.265577078155e-04       1.240665830183e+24       1.370344686866e+18       7.353355008209e+18       2.817633416125e+23       9.392111387083e+22       3.449766788309e-08       5.764897348963e+23       2.098927630392e+24       2.098927630392e+24       6.996396355640e+23      -4.947823411604e+27       1.307231558730e-04       8.538720766336e-02 
       8.137471231815e+08       1.141448665503e-15       5.695739564544e-04       1.428695896976e+12       1.415027858081e+04       1.738903666793e-05       1.151474850150e+13       3.288436089182e-04       1.206526705087e+24       1.341965678168e+18       7.201071478569e+18       2.740101225483e+23       9.133670751611e+22       3.449766788309e-08       5.606265953648e+23       2.041171966037e+24       2.041171966037e+24       6.803878076667e+23      -4.778227733310e+27       1.308010182881e-04       8.533642128487e-02 
       8.080904897051e+08       1.157484866618e-15       5.735609702242e-04       1.408902250049e+12       1.415027857683e+04       1.751075992056e-05       1.143470555876e+13       3.311455112887e-04       1.173326978685e+24       1.314174381554e+18       7.051941648610e+18       2.664702470846e+23       8.882341569485e+22       3.449766788309e-08       5.451999583069e+23       1.985005550192e+24       1.985005550192e+24       6.616657280254e+23      -4.614445256900e+27       1.308788807421e-04       8.528569563138e-02 
       8.024731774148e+08       1.173746360087e-15       5.775758927484e-04       1.389382831291e+12       1.415027857281e+04       1.763333523591e-05       1.135521902178e+13       3.334635269351e-04       1.141040801752e+24       1.286958625864e+18       6.905900207121e+18       2.591378446929e+23       8.637928156428e+22       3.449766788309e-08       5.301978125815e+23       1.930384651885e+24       1.930384651885e+24       6.434588196754e+23      -4.456276724241e+27       1.309567432351e-04       8.523503059687e-02 
       7.968949129755e+08       1.190236311036e-15       5.816189204779e-04       1.370133841447e+12       1.415027856877e+04       1.775676857840e-05       1.127628502279e+13       3.357977686498e-04       1.109643036351e+24       1.260306491993e+18       6.762883195449e+18       2.520072063830e+23       8.400240212766e+22       3.449766788309e-08       5.156084775552e+23       1.877266743479e+24       1.877266743479e+24       6.257529067631e+23      -4.303529707138e+27       1.310346057676e-04       8.518442607558e-02 
       7.913554249524e+08       1.206957929059e-15       5.856902480446e-04       1.351151533900e+12       1.415027856470e+04       1.788106595423e-05       1.119789972091e+13       3.381483500147e-04       1.079109236261e+24       1.234206307676e+18       6.622827979482e+18       2.450727802577e+23       8.169092675256e+22       3.449766788309e-08       5.014205940082e+23       1.825610467561e+24       1.825610467561e+24       6.085342035089e+23      -4.156018373222e+27       1.311124683398e-04       8.513388196202e-02 
       7.858544437974e+08       1.223914468841e-15       5.897900755372e-04       1.332432213938e+12       1.415027856060e+04       1.800623341164e-05       1.112005930197e+13       3.405153854069e-04       1.049415627940e+24       1.208646642370e+18       6.485673222225e+18       2.383291671900e+23       7.944305573001e+22       3.449766788309e-08       4.876231152895e+23       1.775375604739e+24       1.775375604739e+24       5.917893034731e+23      -4.013563259872e+27       1.311903309521e-04       8.508339815099e-02 
       7.803917018361e+08       1.241109230794e-15       5.939186012256e-04       1.313972238036e+12       1.415027855647e+04       1.813227704119e-05       1.104275997829e+13       3.428989900038e-04       1.020539092019e+24       1.183616302254e+18       6.351358856936e+18       2.317711166197e+23       7.725703887323e+22       3.449766788309e-08       4.742052987165e+23       1.726523042330e+24       1.726523042330e+24       5.755051691184e+23      -3.875991055876e+27       1.312681936046e-04       8.503297453754e-02 
       7.749669332549e+08       1.258545561695e-15       5.980760270177e-04       1.295768013151e+12       1.415027855231e+04       1.825920297608e-05       1.096599798854e+13       3.452992797893e-04       9.924571452992e+23       1.159104325325e+18       6.219826060816e+18       2.253935224648e+23       7.513117415492e+22       3.449766788309e-08       4.611566972107e+23       1.679014743905e+24       1.679014743905e+24       5.596691216582e+23      -3.743134390580e+27       1.313460562978e-04       8.498261101697e-02 
       7.695798740878e+08       1.276226855341e-15       6.022625548212e-04       1.277815996016e+12       1.415027854812e+04       1.838701739246e-05       1.088976959752e+13       3.477163715592e-04       9.651479232463e+23       1.135099976595e+18       6.091017229252e+18       2.191914191463e+23       7.306380638211e+22       3.449766788309e-08       4.484671511634e+23       1.632813719673e+24       1.632813719673e+24       5.442688311853e+23      -3.614831630268e+27       1.314239190319e-04       8.493230748487e-02 
       7.642302622040e+08       1.294156553207e-15       6.064783883630e-04       1.260112692454e+12       1.415027854391e+04       1.851572650968e-05       1.081407109602e+13       3.501503829266e-04       9.385901629682e+23       1.111592743391e+18       5.964875950589e+18       2.131599777222e+23       7.105332590739e+22       3.449766788309e-08       4.361267805255e+23       1.587883997685e+24       1.587883997685e+24       5.292923070720e+23      -3.490926681514e+27       1.315017818073e-04       8.488206383710e-02 
